,150319738,015031972X,QNTR50001,QNTR50002,QNTR50003,QNTR50004,QNTR50005,QNTR50006,QNTR50007,QNTR50008,QNTR50009,QNTR50010,QNTR50011,QNTR50012,QNTR50013,QNTR50014,QNTR50015,QNTR50020,QNTR50021,QNTR50022,QNTR50025,QNTR50026,QNTR50027,QNTR50028,QNTR50029,QNTR50030,QNTR50031,QNTR50032,QNTR50050,QNTR50051,QNTR50052,QNTR50053,QNTR50054,QNTR50055,QNTR50056,QNTR50057,QNTR50058,QNTR50061,QNTR50062,QNTR50063,QNTR50064,QNTR50065,QNTR50070,QNTR50071,QNTR50072,QNTR50073,QNTR50074,QNTR50075,QNTR50076,QNTR50077,QNTR50078,QNTR50079,QNTR50080,QNTR50081,QNTR50082,QNTR50083,QNTR50084,QNTR50100,QNTR50101,QNTR50110,QNTR50111,QNTR50112,QNTR50113,QNTR50114,QNTR50115,QNTR50116,QNTR50117,QNTR50118,QNTR50119,QNTR50120,QNTR50121,QNTR50122,QNTR50123,QNTR50124,QNTR50125,QNTR50150,QNTR50151,QNTR50152,QNTR50153,QNTR50154,QNTR50155,QNTR50156,QNTR50157,QNTR50158,QNTR50159,QNTR50160,QNTR50161,QNTR50162,QNTR50163,QNTR50164,QNTR50170,QNTR50171,QNTR50172,QNTR50173,QNTR50174,QNTR50175,QNTR50176,QNTR50177,QNTR50178,QNTR50179,QNTR50180,QNTR50181,QNTR50182,QNTR50183,QNTR50184,QNTR50185,QNTR50186,QNTR50187,QNTR50188,QNTR50189,QNTR50190,QNTR50191,QNTR50192,QNTR50193,QNTR50194,QNTR50195,QNTR50196,QNTR50197,QNTR50198,QNTR50199,QNTR50200,QNTR50201,QNTR50202,QNTR50203,QNTR50204,QNTR50205,QNTR50206,QNTR50207,QNTR50208,QNTR50209,QNTR50210,QNTR50211,QNTR50212,QNTR50213,QNTR50214,QNTR50215,QNTR50216,QNTR50217,QNTR50218,QNTR50219,QNTR50220,QNTR50221,QNTR50222,QNTR50223,QNTR50224,QNTR50225,QNTR50226,QNTR50227,QNTR50228,QNTR50229,QNTR50230,QNTR50231,QNTR50232,QNTR50233,QNTR50234,QNTR50235,QNTR50236,QNTR50237,QNTR50238,QNTR50239,QNTR50240,QNTR50241,QNTR50242,QNTR50243,QNTR50244,QNTR50245,QNTR50246,Grand Total
QNTR50057,0,0,0.123205623,0.123029371,0.12470267,0.284379027,0.129447503,0.130391655,0.286863564,0.132556634,0.276160445,0.066998344,0.28346819,0.22164816,0.024397502,0.028171808,0.052888589,0,0,0,0,0,0,0,0,0,0,0,0.845154255,0.912870929,0.682218806,0.70042922,0,0,0.790426362,1,0,0.452955258,0.365692963,0.186500962,0.300918457,0.414632091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038651402,0.040530365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153654665,0,0.186500962,0,0,0.156942803,0,0.19141293,0,0.026318068,0,0,0,0.026955745,0,0,0,0,0,0,0,0,0,0,0.066139649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013127549,0.013157076,0.013963392,0.025065828,0.025025749,0.024217974,0.007242385,0.014054567,0.020391185,0,0,0,0.009903903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012718858,0.012973447,0.012931346,0.023073771,0.023345171,0.096633201
QNTR50058,0,0,0.094846583,0.101318637,0.096743223,0.092368937,0.098879235,0.098822302,0.092442269,0.101254162,0.098175006,0.003998209,0.091348104,0.009157243,0.008735707,0.005043563,0.009468576,0.005136113,0,0,0,0.165123734,0.202763165,0.077395329,0.109781132,0.149121929,0,0.134203085,0,0,0.355472655,0.346245298,0.930949336,0.93616478,0.390733858,0,1,0.047786357,0.114571699,0.008347257,0.002448775,0.002474368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065737255,0.068932943,0.050267245,0.010410393,0.034690746,0.031324588,0.017692005,0.037438969,0.04231372,0.030817271,0.023496282,0.03030197,0.03147302,0.011563016,0.011662731,0.008351513,0.003336546,0.032528102,0.785544449,0.395123495,0.69509229,0.150250627,0.302373554,0,0.401024655,0.661972606,0.152650197,0.002021279,0.190823443,0,0.633883461,0,0.195447023,0.035075163,0,0.000539792,0,0.001005684,0.003485993,0.029336603,0.053653895,0.000597161,0.001298597,0.004736359,0.012820513,0.015304578,0.001667278,0.07890946,0,0.001234241,0,0.001700031,0.008814765,0.00158675,0.00303755,0.001626862,0.005722513,0,0.005511838,0.004255358,0.003176621,0,0.005733508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017332786,0.017371772,0.018123899,0.019232156,0.018881382,0.014091067,0.020745518,0.010064685,0,0,0,0,0.014184665,0.012887813,0,0,0,0.000700647,0,0,0.005793233,0.010535659,0,0.006834103,0.007531795,0.009094668,0.005136113,0.016793176,0.017419647,0.017363117,0.017703719,0.017314889,0.098759408
QNTR50061,0,0,0.392639538,0.382790045,0.409850512,0.474990472,0.381295033,0.365619339,0.470024893,0.363648591,0.482004888,0.097544739,0.481002706,0.112394657,0.075975465,0.044434123,0.050265166,0.085858019,0.100527911,0.089028649,0.098141382,0.107640922,0.112547032,0.124258005,0.127540098,0.150386231,0.07974444,0.116934538,0.382817064,0.413489687,0.431978025,0.438435278,0.044486677,0.044735904,0.453260112,0.452955258,0.047786357,1,0.8371921,0.339414875,0.826998307,0.427602637,0.413460044,0.428004226,0.447278659,0.442389699,0.452017799,0.435419381,0.46393401,0.436690681,0.461364248,0.477844996,0.21569298,0.238257228,0.140125884,0.107097631,0.145784275,0.165694619,0.166373379,0.063085152,0.037888481,0.07684556,0.074693196,0.044248168,0.063604516,0.067839743,0.062991208,0.05711182,0.058253955,0.065409498,0.087691101,0.08788276,0.089613485,0.056717652,0.055992296,0.094170277,0.50363012,0.333225034,0.478266415,0.154320796,0.439109322,0.495943134,0.347436484,0.468342888,0.47578257,0.445969653,0.439109322,0.215052854,0.474895595,0.438787757,0.021506505,0.012536081,0.012315791,0.015044381,0.020900852,0.035830465,0.02970775,0.038381168,0.013354909,0.010854024,0.057241755,0.01061919,0.018274252,0.027117842,0.025889532,0,0.013940695,0.009086538,0.013825282,0.019912478,0.008961136,0.005832529,0.004777587,0.009048976,0.013894362,0.006225598,0.012496661,0.007534757,0.002749681,0,0.019182002,0.007990441,0.015337954,0.032725311,0.04487582,0.038679958,0.030622134,0.030695773,0.003780419,0.003791941,0.031119796,0.030904519,0.031768275,0.015520241,0.008244549,0.076517409,0.074295046,0.074824546,0.088628362,0.089426459,0.050930558,0.027239669,0.035525057,0.037522446,0.031675563,0.032379861,0.025202356,0.025634429,0.046581533,0.02940458,0.028100405,0.009896441,0.011237567,0.010995812,0.009819871,0.026173728,0.017849972,0.016072697,0.009262908,0.00850713,0,0.011602435,0.073620863,0.07738997,0.078642382,0.08505082,0.083893186,0.292695877
QNTR50062,0,0.000735407,0.440631372,0.43263643,0.445035336,0.472224051,0.41984334,0.381466484,0.469258013,0.398620545,0.475580136,0.1071911,0.476793793,0.217112069,0.046203187,0.028515107,0.046625588,0.062760334,0.056566832,0.062164055,0.06693936,0.123902431,0.117278897,0.095278388,0.108689887,0.136955183,0.038152054,0.115386308,0.309066964,0.333830475,0.484735681,0.483679726,0.109925563,0.110541398,0.396369811,0.365692963,0.114571699,0.8371921,1,0.281638092,0.913756239,0.57176406,0.48121399,0.497157066,0.516602077,0.52164577,0.522075733,0.502904737,0.545104054,0.504373076,0.544019694,0.555050633,0.202437176,0.240879147,0.108512918,0.084625478,0.115194555,0.197505038,0.198504498,0.045256483,0.026580983,0.055147719,0.05912461,0.030883726,0.051444576,0.05369852,0.050040017,0.031367948,0.04748241,0.052912656,0.055282163,0.055303102,0.057879484,0.034685494,0.038560971,0.104593814,0.599759863,0.386047852,0.642439323,0.079656372,0.464999997,0.59023358,0.391021671,0.632655647,0.521256539,0.484224214,0.464999997,0.183362511,0.520585069,0.474833514,0.025587955,0.010231003,0.012108974,0.014152807,0.020542604,0.030835009,0.033209337,0.046364002,0.012851359,0.009828754,0.034552578,0.008573392,0.019538682,0.021893562,0.041803774,0,0.012380506,0.005178358,0.014882437,0.011253423,0.004340859,0.0041549,0.004450592,0.006262013,0.013087199,0.006031476,0.011641346,0.004345127,0.002854225,0,0.012168019,0.006451074,0.010694479,0.029852012,0.032643274,0.028300578,0.032850775,0.036930339,0.025434311,0.036737037,0.043549195,0.038049866,0.035470754,0.032021751,0.043265484,0.060704678,0.059445037,0.061948253,0.070209457,0.069980464,0.04863081,0.020336613,0.03923577,0.028962117,0.035710371,0.037121424,0.02270618,0.029103651,0.026736619,0.026905058,0.023947212,0.011185834,0.012011662,0.010022936,0.007928063,0.014791933,0.018254132,0.010979925,0.009971199,0.008241867,0,0.011240657,0.059437728,0.06089222,0.062172398,0.068396626,0.067731078,0.295973566
QNTR50063,0,0.005250737,0.092869284,0.078395744,0.078492942,0.113650633,0.075444012,0.070927993,0.112732839,0.078286142,0.127840754,0.062476278,0.112342566,0.071545838,0.096690848,0.078811041,0.073978295,0.020064309,0.079020366,0.020805259,0.06827725,0.086007808,0.098069228,0.086384604,0.081687958,0.076285949,0.076613088,0.049930147,0.157622081,0.170251306,0.208892402,0.20715693,0.007770873,0.007814408,0.192519951,0.186500962,0.008347257,0.339414875,0.281638092,1,0.277419182,0.393090525,0.027160654,0.021087058,0.025563795,0.01491292,0.025834656,0.024885989,0.015413829,0.024958649,0.015552551,0.02354263,0.062166987,0.049492216,0.065938047,0.052540694,0.071519854,0.112633183,0.096849073,0.04779371,0.006024944,0.04045372,0.036257782,0.009873444,0.036730945,0.03596789,0.031715164,0.041610836,0.033821468,0.030551178,0.043020105,0.043391095,0.04350043,0.032585681,0.032191462,0.059617691,0.047218497,0.01638244,0.07312253,0.053471191,0.020578862,0.044902816,0.017154274,0.077076729,0.052641058,0.030677156,0.020578862,0.039305969,0.030263667,0.028278407,0.017943317,0.013352934,0.013355137,0.014327945,0.019643607,0.036314899,0.017124723,0.026615849,0.014774512,0.010145983,0.05242421,0.033389028,0.017082166,0.023881913,0.017125616,0,0.011250356,0.009243248,0.017709867,0.011478341,0.006198665,0.001977706,0,0.003725849,0,0,0,0.004136507,0,0,0.003949023,0,0.00401882,0.041648156,0.051224158,0.048773942,0.043525012,0.052041939,0,0,0.077734292,0.06235106,0.058444121,0.019881069,0.011881211,0.041697619,0.041407999,0.040690407,0.04382626,0.04417291,0.033875066,0.027014235,0.036041367,0.028522317,0.027964309,0.026131048,0.033687271,0.03463289,0.031466531,0.039549916,0.032996305,0.008557051,0.009123632,0.008178608,0.002695506,0.015087573,0,0.007126876,0,0,0,0,0.044847124,0.043476474,0.048987828,0.045338134,0.045093932,0.100100597
QNTR50064,0,0,0.418917673,0.420141431,0.441064828,0.449407134,0.409155551,0.356107819,0.448428785,0.381662695,0.455171086,0.116078705,0.454060644,0.2221324,0.056730998,0.024083571,0.056969012,0.069652445,0.081135729,0.066121133,0.100150031,0.086507974,0.070818128,0.110871383,0.089865785,0.100707572,0.091150359,0.085688742,0.254322514,0.274699711,0.45647577,0.453288666,0.013678112,0.012608512,0.336045256,0.300918457,0.002448775,0.826998307,0.913756239,0.277419182,1,0.568083635,0.488533458,0.505718479,0.527641052,0.525534417,0.533231671,0.513651022,0.549969305,0.515150736,0.550926716,0.564609016,0.234807584,0.264974959,0.169257997,0.115601143,0.157359492,0.197263053,0.194379086,0.057760001,0.030268342,0.070018941,0.064294961,0.035240765,0.057893787,0.061850578,0.053165998,0.049905382,0.05008228,0.056726571,0.075091969,0.075580418,0.081952171,0.046522545,0.043615343,0.038200998,0.55432487,0.296169661,0.661225866,0.114083338,0.456805174,0.544720349,0.296913135,0.652459226,0.565211197,0.493174614,0.456805174,0.140144903,0.54318653,0.484845347,0.017945121,0.012903897,0.013506447,0.015596404,0.021129914,0.034623683,0.026664556,0.030256389,0.014371602,0.010045532,0.045685608,0.008162583,0.021297908,0.024521229,0.019737217,0,0.01343749,0.006779063,0.015261536,0.017678421,0.007879983,0.00522167,0.004350329,0.008197691,0.012727104,0.005790321,0.011379091,0.006674235,0.002657071,0,0.012743462,0.006005471,0.010021265,0.033779233,0.043954744,0.038837251,0.035113705,0.037150113,0.027702623,0.036871287,0.04385452,0.039849301,0.038291241,0.043742748,0.040083314,0.069635645,0.06810511,0.070547978,0.076529732,0.076651868,0.048860283,0.021050706,0.039649488,0.029285855,0.037399167,0.037234263,0.018529861,0.031496006,0.036309033,0.022790575,0.022439742,0.011296442,0.012312058,0.010496935,0.009093754,0.023237198,0.01710504,0.014635323,0.009137408,0.007912334,0,0.010791224,0.066869704,0.06892911,0.069534533,0.075238125,0.075153738,0.296989241
QNTR50065,0,0,0.164039628,0.17032315,0.168618127,0.188660273,0.170561149,0.10092052,0.186060585,0.169161543,0.196294256,0.055559327,0.187776168,0.282776739,0.037091953,0.033095985,0.071270245,0.043616037,0.111914294,0.045226723,0.067946395,0.061916918,0.084975469,0.058682468,0.051456181,0.057561284,0.080747858,0.039961997,0.350428076,0.378505582,0.53759337,0.55122087,0.006910535,0.00694925,0.366053544,0.414632091,0.002474368,0.427602637,0.57176406,0.393090525,0.568083635,1,0.038243216,0.039588488,0.045467089,0.033154657,0.045948835,0.044261561,0.034268285,0.044390792,0.034576694,0.044198538,0.073712372,0.058683697,0.078183777,0.062298325,0.084802213,0.15625459,0.15474779,0.05420585,0.010715805,0.047167167,0.045294532,0.014633871,0.038405349,0.044235637,0.038180756,0.043534077,0.041773589,0.042409769,0.056110574,0.056594451,0.06286208,0.040891199,0.038672158,0.038135196,0.178098843,0.044920117,0.367899925,0.08933866,0.00610017,0.181417093,0.020340091,0.37518446,0.058516245,0.040921183,0.00610017,0.068116029,0.049748418,0.040981295,0.012571989,0.008149227,0.006250814,0.005811981,0.008540302,0.014128782,0.008590599,0.010848348,0.007606661,0.005513865,0.047534276,0.01484621,0.01265912,0.008366433,0.013779147,0,0.004287768,0.005479932,0.005905931,0.020415073,0.009799805,0.004689995,0.002511884,0.006626696,0.007913921,0.002127578,0.006570297,0.007357082,0,0,0.001170605,0,0.001191294,0.038489592,0.057700423,0.046127927,0.043723689,0.050394004,0.04952459,0.071273592,0.074445621,0.055447972,0.048508678,0.088399859,0.084526432,0.040823274,0.041142401,0.043422528,0.050480756,0.047188272,0.033890229,0.017016576,0.057789124,0.019727959,0.035595787,0.039283277,0.029333527,0.042433586,0.023008055,0.036846037,0.0346783,0.005918634,0.005409017,0.004242658,0.005593181,0.026834359,0.00406678,0.012675673,0,0.002907284,0,0.003965094,0.040211556,0.040344055,0.040659946,0.049771834,0.046669775,0.148550903
QNTR50070,0,0.000820027,0.350781308,0.357744958,0.359886461,0.349660163,0.347501518,0.348770137,0.34913418,0.33847384,0.343864023,0.071552472,0.35502745,0.055867913,0.001776538,0.004102739,0.003851156,0.010445062,0.095984839,0.010830785,0.062455388,0.086349619,0.141376987,0.088815807,0.08930261,0.119138636,0.106355148,0.090454234,0,0,0.035589286,0.035778034,0.007281639,0.007322433,0.022335163,0,0,0.413460044,0.48121399,0.027160654,0.488533458,0.038243216,1,0.991266816,0.953611823,0.951399313,0.946424262,0.980518137,0.931600201,0.982267289,0.936341099,0.925313194,0.533986874,0.533327608,0.386167234,0.44719854,0.379763838,0.041513221,0.041317849,0.026286696,0.011291257,0.040644576,0.036604109,0.012849774,0.040050571,0.041830515,0.024664299,0.023700488,0.020373529,0.022343613,0.019148043,0.019313169,0.017833268,0.010178057,0.015611592,0.005880454,0.42923455,0.23026565,0.414199977,0.016701594,0.372809879,0.416083405,0.241114272,0.398500061,0.491624894,0.453225464,0.372809879,0.022665456,0.495841356,0.442615926,0.012228111,0.00858685,0.004390994,0.002119878,0.003272337,0.002835717,0.002880158,0.001039174,0.004371899,0.002640894,0.032749144,0,0.017785241,0.004068794,0.018339922,0,0.003514021,0.005774211,0.003457271,0.071704626,0.034850476,0.023473804,0.023820978,0.039567826,0.058372363,0.031385638,0.055385043,0.025840554,0.020510404,0.065295745,0.001233468,0,0.001255268,0.009947828,0.029599517,0.026841597,0.005286917,0,0,0,0,0,0,0.037258817,0,0.047317088,0.045028388,0.046135658,0.047976769,0.045817446,0.028656314,0.010019922,0.009722327,0.013363313,0.011303578,0.011659954,0.009206869,0.012980997,0.013104657,0.011470939,0.010306314,0.000890925,0.001139898,0.001277284,0.029467711,0.084826192,0.059992394,0.066781862,0.038914908,0.042887721,0.05178707,0.033424198,0.05116931,0.049359508,0.048846224,0.048004251,0.048568889,0.231942792
QNTR50071,0,0,0.352904984,0.359509961,0.361892971,0.351242135,0.348667024,0.34957199,0.350912911,0.339056174,0.346146608,0.074069456,0.357137799,0.057833165,0.001839031,0.00424706,0.003986627,0.010812485,0.099361274,0.011211777,0.061498592,0.079455216,0.136593492,0.086121067,0.085840844,0.114360125,0.104591558,0.087178457,0,0,0.036841202,0.037036589,0.007537784,0.007580012,0.023120841,0,0,0.428004226,0.497157066,0.021087058,0.505718479,0.039588488,0.991266816,1,0.957636551,0.953524312,0.951076694,0.988571053,0.933221941,0.986845968,0.944135126,0.931220168,0.54272042,0.552088341,0.399751343,0.454435412,0.393122697,0.035689874,0.035133549,0.027211377,0.012175466,0.040112305,0.036007604,0.013833858,0.038868206,0.039342939,0.02343913,0.024534194,0.017705356,0.020720257,0.021212599,0.021395529,0.020218735,0.010536088,0.016160757,0.004058206,0.442754243,0.238365647,0.427492184,0.014145629,0.38592412,0.429644412,0.249595889,0.411206336,0.507216592,0.467184665,0.38592412,0.021507524,0.5115043,0.456153851,0.013185683,0.009142877,0.004772727,0.002682104,0.003387447,0.002935469,0.003833322,0.001613594,0.005028543,0.002733792,0.033901153,0,0.017490325,0.004913908,0.018194016,0,0.004157294,0.005977329,0.003578886,0.074226962,0.036076403,0.024299536,0.024658922,0.040959694,0.060425713,0.032489683,0.057333309,0.02674954,0.021231894,0.067592637,0.001276857,0,0.001299425,0.010297761,0.030640732,0.027785797,0.005472894,0,0,0,0,0,0,0.038569461,0,0.041560103,0.039422139,0.040653982,0.042241762,0.040153091,0.030120725,0.011464221,0.011653432,0.01383339,0.009041837,0.009656091,0.008169203,0.015677231,0.012209073,0.01096103,0.010668857,0.000922264,0.001179995,0.001322215,0.030504289,0.087810102,0.062102732,0.069131031,0.040283809,0.044396372,0.053608771,0.034599953,0.04529952,0.04351701,0.04215737,0.041990487,0.042861471,0.231314842
QNTR50072,0,0,0.366064602,0.372928836,0.375721895,0.364980061,0.361966262,0.363244593,0.364316977,0.35197139,0.35906722,0.076966491,0.370789134,0.060095159,0.00191096,0.004413173,0.004142554,0.011235388,0.12094711,0.013980356,0.070458201,0.086691046,0.154608849,0.095536056,0.096059693,0.128153262,0.120122637,0.097298455,0,0,0.03828215,0.038485179,0.007832604,0.007876485,0.024025153,0,0,0.447278659,0.516602077,0.025563795,0.527641052,0.045467089,0.953611823,0.957636551,1,0.990818946,0.993235574,0.95437433,0.97101719,0.953566984,0.981062527,0.972915689,0.579612733,0.590310306,0.432002045,0.485448995,0.426520673,0.040870055,0.040475936,0.030370174,0.012145611,0.027409915,0.02371127,0.014374934,0.026701243,0.02622602,0.024790817,0.027960926,0.018668412,0.022532103,0.022403624,0.022596825,0.02055281,0.012042998,0.017931341,0.004216933,0.460071428,0.247688702,0.444212433,0.014698898,0.401018542,0.446448841,0.259358186,0.427289607,0.527055056,0.485457383,0.401018542,0.022348735,0.531510466,0.473995127,0.017537801,0.011611694,0.005904048,0.003293736,0.005279908,0.006863134,0.005311003,0.003912312,0.006270265,0.003977004,0.040407566,0,0.02487025,0.005106103,0.024659515,0,0.004859883,0.007246303,0.004462638,0.080986665,0.039570073,0.025914422,0.025623392,0.043813541,0.062789108,0.033760433,0.059575753,0.029185568,0.022062324,0.070236348,0.001326798,0,0.001350248,0.012346766,0.037002272,0.033554605,0.006499373,0,0,0,0,0,0,0.046757673,0,0.039715345,0.037614773,0.038962965,0.04052827,0.038363287,0.026556574,0.01077808,0.011558806,0.017568769,0.009395485,0.010033764,0.00848872,0.013963204,0.012686599,0.011389742,0.011086141,0.005750018,0.002145759,0.002747859,0.032603025,0.096313709,0.064531719,0.074229409,0.041859405,0.046132821,0.055705539,0.035953241,0.042463786,0.04140847,0.04038784,0.040276464,0.040880816,0.236437256
QNTR50073,0,0,0.368782799,0.375797417,0.378914282,0.368053591,0.364349324,0.369787132,0.36700924,0.358261214,0.361833254,0.076787918,0.373998534,0.06135005,0.001950864,0.002252664,0.002114529,0.011470002,0.078299757,0.01427229,0.050183365,0.073751087,0.119024885,0.079012466,0.07530036,0.099906028,0.084673789,0.077066546,0,0,0.037453149,0.037616951,0.007996163,0.00804096,0.022640159,0,0,0.442389699,0.52164577,0.01491292,0.525534417,0.033154657,0.951399313,0.953524312,0.990818946,1,0.987392401,0.947476434,0.975433001,0.94901983,0.986878978,0.969006677,0.527746742,0.555953853,0.3731733,0.43701675,0.361833836,0.030133633,0.029167865,0.023164174,0.010332693,0.024513404,0.021097323,0.010724117,0.02313563,0.02283636,0.021978427,0.019729493,0.016848589,0.018913259,0.01696914,0.017115476,0.016319324,0.008941437,0.013075556,0.003228742,0.464093749,0.244432173,0.449421193,0.006669261,0.395275517,0.450067187,0.25594823,0.432037871,0.533546939,0.49033348,0.395275517,0.010370643,0.537890977,0.478504398,0.010071012,0.007812973,0.004098587,0.00258655,0.003144261,0.003113977,0.003162779,0.001141145,0.004267466,0.002900036,0.025385443,0,0.012694792,0.004468052,0.014265521,0,0.003307577,0.00422721,0.003037217,0.070866691,0.034017991,0.024420517,0.026158453,0.040894577,0.064100253,0.034465409,0.060819798,0.025538583,0.022523024,0.071703004,0.001354504,0,0.001378444,0.007562753,0.021962177,0.019915862,0.004146932,0,0,0,0,0,0,0.027276602,0,0.040938308,0.038794758,0.04019528,0.042090393,0.040021993,0.027111121,0.011003145,0.010676348,0.014674611,0.009591679,0.010243286,0.008665979,0.01425478,0.014390575,0.011627579,0.011317639,0.000978348,0.001251752,0.00140262,0.03051018,0.08279992,0.065879253,0.068445952,0.042733502,0.047096153,0.056868766,0.036704006,0.043477631,0.042402823,0.041231208,0.041644654,0.042401163,0.233682488
QNTR50074,0,0,0.366692419,0.373309416,0.376741568,0.365953026,0.362385961,0.363996967,0.364933245,0.352552908,0.359748896,0.074246444,0.371832919,0.060731897,0,0,0,0.011354432,0.12520979,0.016483232,0.071204741,0.087609581,0.156247007,0.096548308,0.095343967,0.12951111,0.121395396,0.098329381,0,0,0.035463788,0.03641042,0.007915595,0.00795994,0.024279711,0,0,0.452017799,0.522075733,0.025834656,0.533231671,0.045948835,0.946424262,0.951076694,0.993235574,0.987392401,1,0.959657932,0.974763563,0.957617294,0.984856457,0.977895086,0.580476955,0.596564937,0.43098215,0.481672703,0.424968887,0.041303094,0.040904798,0.029986399,0.008694295,0.02586891,0.022203787,0.012851023,0.02471658,0.024944845,0.023295349,0.027841639,0.018045943,0.021505795,0.021545469,0.021731269,0.01984744,0.012170599,0.017833692,0.00319621,0.462734717,0.250313087,0.446234965,0.013204125,0.405267533,0.448920469,0.262106215,0.429750843,0.531745775,0.48955943,0.405267533,0.021558916,0.536207923,0.477950487,0.01550817,0.010401234,0.005011947,0.002560488,0.003557234,0.003082601,0.003578184,0.001129647,0.005280585,0.002870816,0.040835704,0,0.02126703,0.005160205,0.021598022,0,0.003819959,0.007323081,0.003758268,0.081844759,0.039989338,0.026188998,0.025894885,0.044277768,0.06345439,0.034118141,0.060206988,0.029494804,0.022296086,0.070980537,0,0,0,0.011645747,0.036524694,0.033121525,0.005747208,0,0,0,0,0,0,0.047253094,0,0.03455086,0.032545651,0.03398753,0.035005359,0.033109946,0.021086964,0.010319001,0.009456272,0.01371971,0.008377972,0.008872567,0.007863774,0.013327198,0.012108741,0.01055122,0.011203605,0.00096849,0.00123914,0.001388487,0.03294847,0.097334201,0.065215465,0.075015906,0.042302927,0.046621621,0.056295767,0.036334183,0.035740451,0.035172198,0.034290364,0.034702099,0.035638248,0.233127731
QNTR50075,0,0,0.354479789,0.360852013,0.363541247,0.352824735,0.350065916,0.350962147,0.352470055,0.340280736,0.347741918,0.07322292,0.358796497,0.058501778,0,0.00214808,0.002016359,0.010937489,0.117740283,0.013609677,0.068590052,0.084392494,0.150509504,0.093002984,0.091842868,0.124755369,0.11693767,0.094718655,0,0,0.034161532,0.035073403,0.007624929,0.007667646,0.023388143,0,0,0.435419381,0.502904737,0.024885989,0.513651022,0.044261561,0.980518137,0.988571053,0.95437433,0.947476434,0.959657932,1,0.938969545,0.997088786,0.949963526,0.940702717,0.554078139,0.566564861,0.409764538,0.463985336,0.403515672,0.039786414,0.039402745,0.028885277,0.008375035,0.040355524,0.036000357,0.012379124,0.038880702,0.040048087,0.023498414,0.026819274,0.018173432,0.021690961,0.022161375,0.022352487,0.020897105,0.011723686,0.017455904,0.004105124,0.445742766,0.241121411,0.430495286,0.01271926,0.390385818,0.432435787,0.252481487,0.414633498,0.513080563,0.471582456,0.390385818,0.021756174,0.517417841,0.460399803,0.014938699,0.010276198,0.005057805,0.002713112,0.00342661,0.002969406,0.003877639,0.001632249,0.005341012,0.002765397,0.039336188,0,0.02048609,0.004970718,0.020804927,0,0.004205357,0.007054172,0.003620262,0.078839361,0.0385209,0.02522732,0.024944006,0.042651856,0.061124299,0.032865299,0.057996144,0.028411733,0.021477357,0.068374081,0,0,0,0.011218107,0.035183481,0.031905278,0.005536166,0,0,0,0,0,0,0.045517926,0,0.029903866,0.028215496,0.029545388,0.030443506,0.028622932,0.01708108,0.00994008,0.009109031,0.013215913,0.008070327,0.00854676,0.00757501,0.012837814,0.0116641,0.010163772,0.0107922,0.000932927,0.001193637,0.001337501,0.031738579,0.093760019,0.062820706,0.072261269,0.040749533,0.044909642,0.054228546,0.034999966,0.030185145,0.030047437,0.029703428,0.030034764,0.030896627,0.226567534
QNTR50076,0,0,0.381848649,0.388758974,0.392328686,0.381087626,0.37730065,0.378974914,0.380014063,0.367008173,0.374638947,0.077521392,0.387230102,0.06341073,0,0,0,0.011855267,0.077817077,0.012293067,0.053597934,0.078406256,0.1230228,0.081666408,0.077829616,0.105720375,0.090535746,0.08142524,0,0,0.037028065,0.038016453,0.008264745,0.008311047,0.025350669,0,0,0.46393401,0.545104054,0.015413829,0.549969305,0.034268285,0.931600201,0.933221941,0.97101719,0.975433001,0.974763563,0.938969545,1,0.940447027,0.975917873,0.991817207,0.534453514,0.447420065,0.374019666,0.325965941,0.361309896,0.031145789,0.030147582,0.023573891,0.00747583,0.021273336,0.017674303,0.009917557,0.020124575,0.020347766,0.018815818,0.019958308,0.014559676,0.016114332,0.016776545,0.01692122,0.016385544,0.00924177,0.013214422,0.003337192,0.483145556,0.261354187,0.465918013,0.013786548,0.423143543,0.468721973,0.2736675,0.448706791,0.555200634,0.511153484,0.423143543,0.022509862,0.559859603,0.499032481,0.010409286,0.007518478,0.004236254,0.002406086,0.003249873,0.003218572,0.003269013,0.001179475,0.004410806,0.002997445,0.026238112,0,0.013121196,0.004618129,0.014744684,0,0.003418675,0.004369198,0.003139234,0.073247025,0.035160618,0.025240775,0.027037087,0.042268181,0.06625331,0.035623064,0.062862668,0.026396396,0.023279547,0.074111429,0,0,0,0.006948247,0.021791867,0.019761421,0.003428978,0,0,0,0,0,0,0.028192793,0,0.032277515,0.030447166,0.03188032,0.032850082,0.030876979,0.018514373,0.010774164,0.00987338,0.014324875,0.008747517,0.009263929,0.008210638,0.01391505,0.012642848,0.011016626,0.011697786,0.00101121,0.001293797,0.001449732,0.031534983,0.085581078,0.068092064,0.070744976,0.044168873,0.048678061,0.058778926,0.037936853,0.03245522,0.032434725,0.031928691,0.032555016,0.033213568,0.232815151
